time_s,sensor_id,axis,acceleration_mps2,velocity_mps
5.3100,STN_A,E,-1.836984,-0.007637
5.3200,STN_A,E,-1.628025,-0.009533
5.3300,STN_A,E,-1.565576,-0.010537
5.3400,STN_A,E,-1.303282,-0.008846
5.3500,STN_A,E,-1.552182,-0.010094
5.3600,STN_A,E,-1.435015,-0.010537
5.3700,STN_A,E,-1.159841,-0.008765
5.3800,STN_A,E,-1.205697,-0.007973
5.3900,STN_A,E,-1.038774,-0.006122
5.4000,STN_A,E,-1.181739,-0.006138
5.4100,STN_A,E,-1.300217,-0.008058
5.4200,STN_A,E,-1.107224,-0.008707
5.4300,STN_A,E,-0.954758,-0.008691
5.4400,STN_A,E,-0.865821,-0.008825
5.4500,STN_A,E,-0.832830,-0.009246
5.4600,STN_A,E,-0.776545,-0.010019
5.4700,STN_A,E,-0.300223,-0.007014
5.4800,STN_A,E,-0.165658,-0.003639
5.4900,STN_A,E,-0.422058,-0.003911
5.5000,STN_A,E,-0.266971,-0.003798
5.5100,STN_A,E,-0.315104,-0.005442
5.5200,STN_A,E,-0.131783,-0.006647
5.5300,STN_A,E,0.128254,-0.005959
5.5400,STN_A,E,0.300406,-0.004313
5.5500,STN_A,E,0.442484,-0.002360
5.5600,STN_A,E,0.618219,0.000540
5.5700,STN_A,E,0.406387,0.000629
5.5800,STN_A,E,0.597806,0.002337
5.5900,STN_A,E,0.692345,0.004893
5.6000,STN_A,E,0.542963,0.006073
5.6100,STN_A,E,0.377767,0.005679
5.6200,STN_A,E,0.164136,0.003357
5.6300,STN_A,E,0.224239,0.001559
5.6400,STN_A,E,0.184023,-0.000517
5.6500,STN_A,E,0.363731,-0.000739
5.6600,STN_A,E,0.409281,-0.000606
5.6700,STN_A,E,0.484498,-0.000022
5.6800,STN_A,E,0.473640,-0.000012
5.6900,STN_A,E,0.634120,0.001125
5.7000,STN_A,E,0.644457,0.001926
5.7100,STN_A,E,0.679105,0.003057
5.7200,STN_A,E,0.628998,0.003696
5.7300,STN_A,E,0.702752,0.005465
5.7400,STN_A,E,0.622694,0.006876
5.7500,STN_A,E,0.381352,0.006440
5.7600,STN_A,E,0.398378,0.006724
5.7700,STN_A,E,0.093043,0.004554
5.7800,STN_A,E,0.031404,0.002137
5.7900,STN_A,E,0.067387,0.000558
5.8000,STN_A,E,0.094962,0.000097
5.8100,STN_A,E,0.079166,-0.000043
5.8200,STN_A,E,0.260402,0.002258
5.8300,STN_A,E,0.224061,0.004576
5.8400,STN_A,E,-0.220295,0.002542
5.8500,STN_A,E,-0.096162,0.001650
5.8600,STN_A,E,-0.231308,-0.000650
5.8700,STN_A,E,-0.287410,-0.003694
5.8800,STN_A,E,-0.059726,-0.004461
5.8900,STN_A,E,0.167020,-0.003129
5.9000,STN_A,E,0.150785,-0.002435
5.9100,STN_A,E,0.263148,-0.000921
5.9200,STN_A,E,0.259045,0.000067
5.9300,STN_A,E,0.393691,0.001763
5.9400,STN_A,E,0.254106,0.001368
5.9500,STN_A,E,0.208249,-0.000021
5.9600,STN_A,E,0.254062,-0.001724
5.9700,STN_A,E,0.350144,-0.003281
5.9800,STN_A,E,0.635959,-0.002942
5.9900,STN_A,E,0.702251,-0.002808
6.0000,STN_A,E,0.923600,-0.001232
6.0100,STN_A,E,1.076473,0.000817
6.0200,STN_A,E,1.222888,0.003171
6.0300,STN_A,E,1.260535,0.005035
6.0400,STN_A,E,1.026043,0.004070
6.0500,STN_A,E,1.262970,0.005172
6.0600,STN_A,E,1.414803,0.007678
6.0700,STN_A,E,1.215695,0.008297
6.0800,STN_A,E,1.120222,0.008297
6.0900,STN_A,E,1.004383,0.007632
6.1000,STN_A,E,1.037596,0.007558
6.1100,STN_A,E,0.973368,0.007349
6.1200,STN_A,E,0.886581,0.006978
6.1300,STN_A,E,0.767160,0.005935
6.1400,STN_A,E,0.766979,0.005391
6.1500,STN_A,E,0.755746,0.005359
6.1600,STN_A,E,0.708635,0.005204
6.1700,STN_A,E,0.694142,0.005281
6.1800,STN_A,E,0.619153,0.004736
6.1900,STN_A,E,0.380682,0.001892
6.2000,STN_A,E,0.688824,0.002345
6.2100,STN_A,E,0.596270,0.002173
6.2200,STN_A,E,0.759045,0.003645
6.2300,STN_A,E,0.681511,0.004463
6.2400,STN_A,E,0.551148,0.004043
6.2500,STN_A,E,0.454952,0.002527
6.2600,STN_A,E,0.692620,0.003475
6.2700,STN_A,E,0.572763,0.003252
6.2800,STN_A,E,0.554084,0.002991
6.2900,STN_A,E,0.514352,0.002583
6.3000,STN_A,E,0.601483,0.003356
6.3100,STN_A,E,0.568579,0.004137
6.3200,STN_A,E,0.610341,0.005952
6.3300,STN_A,E,0.431312,0.006730
6.3400,STN_A,E,0.241328,0.006497
6.3500,STN_A,E,0.118193,0.005956
6.3600,STN_A,E,0.075425,0.005919
6.3700,STN_A,E,-0.180048,0.004463
6.3800,STN_A,E,-0.334302,0.002602
6.3900,STN_A,E,-0.409409,0.000944
6.4000,STN_A,E,-0.330145,0.000664
6.4100,STN_A,E,-0.567310,-0.001605
6.4200,STN_A,E,-0.527323,-0.003276
6.4300,STN_A,E,-0.522150,-0.004987
6.4400,STN_A,E,-0.344264,-0.005140
6.4500,STN_A,E,-0.264565,-0.004858
6.4600,STN_A,E,-0.122559,-0.003514
6.4700,STN_A,E,-0.088496,-0.002633
6.4800,STN_A,E,-0.113454,-0.002710
6.4900,STN_A,E,-0.047514,-0.002851
6.5000,STN_A,E,0.028067,-0.002669
6.5100,STN_A,E,0.236544,-0.000728
6.5200,STN_A,E,0.180322,0.000576
6.5300,STN_A,E,0.202028,0.002205
6.5400,STN_A,E,0.088169,0.002741
6.5500,STN_A,E,0.061507,0.003140
6.5600,STN_A,E,-0.048477,0.002703
6.5700,STN_A,E,-0.196049,0.001144
6.5800,STN_A,E,-0.158274,0.000348
6.5900,STN_A,E,-0.178364,-0.000324
6.6000,STN_A,E,-0.234858,-0.001237
6.6100,STN_A,E,-0.117098,-0.000497
6.6200,STN_A,E,-0.205981,-0.000413
6.6300,STN_A,E,-0.122237,0.000508
6.6400,STN_A,E,-0.235831,0.000308
6.6500,STN_A,E,-0.413427,-0.001645
6.6600,STN_A,E,-0.281415,-0.002459
6.6700,STN_A,E,-0.196264,-0.002515
6.6800,STN_A,E,-0.172338,-0.002456
6.6900,STN_A,E,-0.201608,-0.002847
6.7000,STN_A,E,-0.054914,-0.002045
6.7100,STN_A,E,-0.022158,-0.001471
6.7200,STN_A,E,-0.082634,-0.001814
6.7300,STN_A,E,0.036201,-0.001124
6.7400,STN_A,E,0.036704,-0.000449
6.7500,STN_A,E,0.143425,0.001206
6.7600,STN_A,E,0.029712,0.001636
6.7700,STN_A,E,-0.039804,0.001409
6.7800,STN_A,E,-0.152888,0.000067
6.7900,STN_A,E,-0.114297,-0.000707
6.8000,STN_A,E,0.032640,0.000188
6.8100,STN_A,E,-0.060305,0.000347
6.8200,STN_A,E,-0.097820,0.000299
6.8300,STN_A,E,-0.146783,-0.000182
6.8400,STN_A,E,-0.162388,-0.000936
6.8500,STN_A,E,-0.049728,-0.000720
6.8600,STN_A,E,-0.139595,-0.001396
6.8700,STN_A,E,-0.094816,-0.001810
6.8800,STN_A,E,-0.037266,-0.001757
6.8900,STN_A,E,0.042691,-0.001032
6.9000,STN_A,E,0.025783,-0.000633
6.9100,STN_A,E,0.126330,0.000675
6.9200,STN_A,E,0.010000,0.000689
6.9300,STN_A,E,-0.019385,0.000265
6.9400,STN_A,E,-0.004910,-0.000092
6.9500,STN_A,E,0.046405,-0.000096
6.9600,STN_A,E,-0.008378,-0.000872
6.9700,STN_A,E,0.048682,-0.001269
6.9800,STN_A,E,0.040117,-0.002017
6.9900,STN_A,E,0.203385,-0.001380
7.0000,STN_A,E,0.250049,-0.000531
7.0100,STN_A,E,0.318326,0.000884
7.0200,STN_A,E,0.274975,0.001751
7.0300,STN_A,E,0.227554,0.002047
7.0400,STN_A,E,0.250405,0.002378
7.0500,STN_A,E,0.163873,0.001857
7.0600,STN_A,E,0.104841,0.000899
7.0700,STN_A,E,0.145730,0.000623
7.0800,STN_A,E,0.234164,0.001451
7.0900,STN_A,E,0.189557,0.002006
7.1000,STN_A,E,0.097879,0.001957
7.1100,STN_A,E,0.043434,0.001612
7.1200,STN_A,E,0.056237,0.001609
7.1300,STN_A,E,0.054603,0.001866
7.1400,STN_A,E,-0.061906,0.001332
7.1500,STN_A,E,-0.085252,0.000873
7.1600,STN_A,E,-0.109590,0.000510
7.1700,STN_A,E,-0.130246,0.000255
7.1800,STN_A,E,-0.138903,0.000212
7.1900,STN_A,E,-0.119960,0.000694
7.2000,STN_A,E,-0.241811,0.000119
7.2100,STN_A,E,-0.270672,-0.000815
7.2200,STN_A,E,-0.242179,-0.001601
7.2300,STN_A,E,-0.280729,-0.002991
7.2400,STN_A,E,-0.223733,-0.004127
7.2500,STN_A,E,-0.015616,-0.003427
7.2600,STN_A,E,0.028618,-0.002668
7.2700,STN_A,E,0.087813,-0.001839
7.2800,STN_A,E,0.177058,-0.000650
7.2900,STN_A,E,0.124856,-0.000570
7.3000,STN_A,E,0.141974,-0.000896
7.3100,STN_A,E,0.250801,-0.000498
7.3200,STN_A,E,0.290343,0.000036
7.3300,STN_A,E,0.306934,0.000429
7.3400,STN_A,E,0.352251,0.001042
7.3500,STN_A,E,0.349771,0.001370
7.3600,STN_A,E,0.287338,0.000769
7.3700,STN_A,E,0.395127,0.001120
7.3800,STN_A,E,0.410627,0.001581
7.3900,STN_A,E,0.384125,0.001787
7.4000,STN_A,E,0.446975,0.002784
7.4100,STN_A,E,0.377304,0.003199
7.4200,STN_A,E,0.334839,0.003193
7.4300,STN_A,E,0.296039,0.002862
7.4400,STN_A,E,0.190847,0.001631
7.4500,STN_A,E,0.234753,0.000885
7.4600,STN_A,E,0.284323,0.000748
7.4700,STN_A,E,0.330976,0.001218
7.4800,STN_A,E,0.259568,0.001106
7.4900,STN_A,E,0.337437,0.001922
7.5000,STN_A,E,0.334670,0.002745
7.5100,STN_A,E,0.235905,0.002521
7.5200,STN_A,E,0.203845,0.002060
7.5300,STN_A,E,0.145449,0.001083
7.5400,STN_A,E,0.157217,0.000340
7.5500,STN_A,E,0.293066,0.001215
7.5600,STN_A,E,0.201241,0.001419
7.5700,STN_A,E,0.263294,0.002461
7.5800,STN_A,E,0.143119,0.002411
7.5900,STN_A,E,0.077645,0.001685
7.6000,STN_A,E,0.088173,0.001021
7.6100,STN_A,E,0.017783,-0.000259
7.6200,STN_A,E,0.094555,-0.000896
7.6300,STN_A,E,0.165932,-0.000872
7.6400,STN_A,E,0.201138,-0.000739
7.6500,STN_A,E,0.204574,-0.000854
7.6600,STN_A,E,0.326710,0.000024
7.6700,STN_A,E,0.315548,0.000522
7.6800,STN_A,E,0.386522,0.001534
7.6900,STN_A,E,0.359667,0.002064
7.7000,STN_A,E,0.316193,0.001915
7.7100,STN_A,E,0.286946,0.001215
7.7200,STN_A,E,0.290550,0.000453
7.7300,STN_A,E,0.378115,0.000390
7.7400,STN_A,E,0.446534,0.000950
7.7500,STN_A,E,0.462940,0.001538
7.7600,STN_A,E,0.424088,0.001587
7.7700,STN_A,E,0.492903,0.002129
7.7800,STN_A,E,0.447352,0.002086
7.7900,STN_A,E,0.495791,0.002534
7.8000,STN_A,E,0.466297,0.002798
7.8100,STN_A,E,0.482326,0.003259
7.8200,STN_A,E,0.420606,0.003171
7.8300,STN_A,E,0.370630,0.002695
7.8400,STN_A,E,0.336390,0.001939
7.8500,STN_A,E,0.425530,0.002172
7.8600,STN_A,E,0.356677,0.001800
7.8700,STN_A,E,0.380092,0.001730
7.8800,STN_A,E,0.385672,0.001712
7.8900,STN_A,E,0.398010,0.001859
7.9000,STN_A,E,0.382871,0.001793
7.9100,STN_A,E,0.414619,0.002118
7.9200,STN_A,E,0.424504,0.002616
7.9300,STN_A,E,0.328548,0.002165
7.9400,STN_A,E,0.398325,0.002426
7.9500,STN_A,E,0.351903,0.002269
7.9600,STN_A,E,0.282781,0.001465
7.9700,STN_A,E,0.368304,0.001622
7.9800,STN_A,E,0.373195,0.001855
7.9900,STN_A,E,0.350912,0.001678
8.0000,STN_A,E,0.338065,0.001265
8.0100,STN_A,E,0.310081,0.000420
8.0200,STN_A,E,0.396897,0.000221
8.0300,STN_A,E,0.515066,0.001028
8.0400,STN_A,E,0.507185,0.001576
8.0500,STN_A,E,0.503417,0.001935
8.0600,STN_A,E,0.504574,0.002242
8.0700,STN_A,E,0.543985,0.002991
8.0800,STN_A,E,0.554188,0.003979
8.0900,STN_A,E,0.501662,0.004708
8.1000,STN_A,E,0.401100,0.004705
8.1100,STN_A,E,0.262482,0.003521
8.1200,STN_A,E,0.260903,0.002487
8.1300,STN_A,E,0.248253,0.001589
8.1400,STN_A,E,0.232879,0.000839
8.1500,STN_A,E,0.299087,0.001029
8.1600,STN_A,E,0.337960,0.001839
8.1700,STN_A,E,0.282796,0.002253
8.1800,STN_A,E,0.251316,0.002491
8.1900,STN_A,E,0.224322,0.002636
8.2000,STN_A,E,0.169684,0.002388
8.2100,STN_A,E,0.106009,0.001718
8.2200,STN_A,E,0.122961,0.001434
8.2300,STN_A,E,0.071870,0.000852
8.2400,STN_A,E,0.078130,0.000503
8.2500,STN_A,E,0.085251,0.000387
8.2600,STN_A,E,0.121407,0.000741
8.2700,STN_A,E,0.069904,0.000607
8.2800,STN_A,E,0.081074,0.000590
8.2900,STN_A,E,0.062022,0.000330
8.3000,STN_A,E,0.061455,0.000022
8.3100,STN_A,E,0.078879,-0.000151
8.3200,STN_A,E,0.117694,-0.000020
8.3300,STN_A,E,0.124587,0.000104
8.3400,STN_A,E,0.119826,0.000161
8.3500,STN_A,E,0.124990,0.000199
8.3600,STN_A,E,0.205678,0.000937
8.3700,STN_A,E,0.145812,0.000980
8.3800,STN_A,E,0.100011,0.000483
8.3900,STN_A,E,0.133092,0.000216
8.4000,STN_A,E,0.168322,0.000191
8.4100,STN_A,E,0.175512,0.000180
8.4200,STN_A,E,0.198348,0.000389
8.4300,STN_A,E,0.226940,0.000828
8.4400,STN_A,E,0.229577,0.001174
8.4500,STN_A,E,0.182451,0.000985
8.4600,STN_A,E,0.214340,0.001059
8.4700,STN_A,E,0.202107,0.000964
8.4800,STN_A,E,0.218551,0.001000
8.4900,STN_A,E,0.197886,0.000821
8.5000,STN_A,E,0.223706,0.000916
8.5100,STN_A,E,0.221593,0.001002
8.5200,STN_A,E,0.232981,0.001193
8.5300,STN_A,E,0.234740,0.001368
8.5400,STN_A,E,0.213368,0.001347
8.5500,STN_A,E,0.170699,0.000888
8.5600,STN_A,E,0.223143,0.000999
8.5700,STN_A,E,0.235573,0.001249
8.5800,STN_A,E,0.201072,0.001167
8.5900,STN_A,E,0.209419,0.001181
8.6000,STN_A,E,0.177385,0.000854
8.6100,STN_A,E,0.207892,0.000771
8.6200,STN_A,E,0.219501,0.000755
8.6300,STN_A,E,0.221526,0.000756
8.6400,STN_A,E,0.235137,0.000890
8.6500,STN_A,E,0.231159,0.000986
8.6600,STN_A,E,0.272113,0.001415
8.6700,STN_A,E,0.239078,0.001464
8.6800,STN_A,E,0.204493,0.001107
8.6900,STN_A,E,0.207242,0.000737
8.7000,STN_A,E,0.254272,0.000810
8.7100,STN_A,E,0.256573,0.000907
8.7200,STN_A,E,0.280655,0.001356
8.7300,STN_A,E,0.262121,0.001690
8.7400,STN_A,E,0.261189,0.002079
8.7500,STN_A,E,0.231105,0.002214
8.7600,STN_A,E,0.161019,0.001725
8.7700,STN_A,E,0.168257,0.001397
8.7800,STN_A,E,0.141241,0.000898
8.7900,STN_A,E,0.159280,0.000651
8.8000,STN_A,E,0.177406,0.000652
8.8100,STN_A,E,0.169036,0.000611
8.8200,STN_A,E,0.180648,0.000644
8.8300,STN_A,E,0.190057,0.000737
8.8400,STN_A,E,0.195064,0.000796
8.8500,STN_A,E,0.189439,0.000759
8.8600,STN_A,E,0.203571,0.000819
8.8700,STN_A,E,0.201464,0.000860
8.8800,STN_A,E,0.225832,0.001145
8.8900,STN_A,E,0.198195,0.001113
8.9000,STN_A,E,0.222451,0.001291
8.9100,STN_A,E,0.167203,0.000865
8.9200,STN_A,E,0.180452,0.000559
8.9300,STN_A,E,0.230281,0.000680
8.9400,STN_A,E,0.227017,0.000697
8.9500,STN_A,E,0.241428,0.000772
8.9600,STN_A,E,0.216654,0.000541
8.9700,STN_A,E,0.272568,0.000793
8.9800,STN_A,E,0.296404,0.001254
8.9900,STN_A,E,0.285272,0.001652
9.0000,STN_A,E,0.280017,0.002075
9.0100,STN_A,E,0.243265,0.002229
9.0200,STN_A,E,0.210289,0.002134
9.0300,STN_A,E,0.181807,0.001879
9.0400,STN_A,E,0.150076,0.001462
9.0500,STN_A,E,0.141800,0.001081
9.0600,STN_A,E,0.136454,0.000802
9.0700,STN_A,E,0.147740,0.000724
9.0800,STN_A,E,0.140506,0.000641
9.0900,STN_A,E,0.167861,0.000918
9.1000,STN_A,E,0.123272,0.000774
9.1100,STN_A,E,0.155831,0.000982
9.1200,STN_A,E,0.142303,0.001068
9.1300,STN_A,E,0.095620,0.000716
9.1400,STN_A,E,0.125512,0.000732
9.1500,STN_A,E,0.115845,0.000739
9.1600,STN_A,E,0.122471,0.000881
9.1700,STN_A,E,0.118801,0.001085
9.1800,STN_A,E,0.071866,0.000850
9.1900,STN_A,E,0.079158,0.000658
9.2000,STN_A,E,0.055376,0.000231
9.2100,STN_A,E,0.057243,-0.000192
9.2200,STN_A,E,0.112223,-0.000077
9.2300,STN_A,E,0.124544,0.000164
9.2400,STN_A,E,0.123856,0.000379
9.2500,STN_A,E,0.129555,0.000644
9.2600,STN_A,E,0.134512,0.000939
9.2700,STN_A,E,0.116618,0.001061
9.2800,STN_A,E,0.089783,0.000981
9.2900,STN_A,E,0.086705,0.000969
9.3000,STN_A,E,0.075559,0.000941
9.3100,STN_A,E,0.050343,0.000774
9.3200,STN_A,E,0.047076,0.000682
9.3300,STN_A,E,0.024471,0.000448
9.3400,STN_A,E,0.029635,0.000311
9.3500,STN_A,E,0.015091,0.000071
9.3600,STN_A,E,0.027341,0.000027
9.3700,STN_A,E,0.032565,0.000080
9.3800,STN_A,E,0.045245,0.000277
9.3900,STN_A,E,0.043023,0.000444
9.4000,STN_A,E,0.003067,0.000184
9.4100,STN_A,E,0.005362,-0.000089
9.4200,STN_A,E,0.028962,-0.000181
9.4300,STN_A,E,0.033644,-0.000249
9.4400,STN_A,E,0.055585,-0.000087
9.4500,STN_A,E,0.052447,0.000047
9.4600,STN_A,E,0.081340,0.000425
9.4700,STN_A,E,0.055622,0.000516
9.4800,STN_A,E,0.035331,0.000395
9.4900,STN_A,E,0.038743,0.000309
9.5000,STN_A,E,0.048899,0.000335
9.5100,STN_A,E,0.034441,0.000218
9.5200,STN_A,E,0.038121,0.000163
9.5300,STN_A,E,0.032706,0.000046
9.5400,STN_A,E,0.045480,0.000052
9.5500,STN_A,E,0.051181,0.000114
9.5600,STN_A,E,0.055575,0.000235
9.5700,STN_A,E,0.063415,0.000427
9.5800,STN_A,E,0.039967,0.000388
9.5900,STN_A,E,0.039899,0.000343
9.6000,STN_A,E,0.033747,0.000260
9.6100,STN_A,E,0.042891,0.000281
9.6200,STN_A,E,0.033793,0.000223
9.6300,STN_A,E,0.037838,0.000209
9.6400,STN_A,E,0.021925,-0.000004
9.6500,STN_A,E,0.039141,-0.000094
9.6600,STN_A,E,0.043561,-0.000209
9.6700,STN_A,E,0.058830,-0.000219
9.6800,STN_A,E,0.081352,-0.000052
9.6900,STN_A,E,0.087694,0.000149
9.7000,STN_A,E,0.104002,0.000475
9.7100,STN_A,E,0.090273,0.000641
9.7200,STN_A,E,0.081581,0.000700
9.7300,STN_A,E,0.067413,0.000608
9.7400,STN_A,E,0.060601,0.000459
9.7500,STN_A,E,0.061142,0.000331
9.7600,STN_A,E,0.063859,0.000279
9.7700,STN_A,E,0.068376,0.000320
9.7800,STN_A,E,0.070416,0.000412
9.7900,STN_A,E,0.071123,0.000526
9.8000,STN_A,E,0.056231,0.000495
9.8100,STN_A,E,0.041983,0.000333
9.8200,STN_A,E,0.050617,0.000280
9.8300,STN_A,E,0.053050,0.000289
9.8400,STN_A,E,0.056263,0.000372
9.8500,STN_A,E,0.050207,0.000432
9.8600,STN_A,E,0.040763,0.000443
9.8700,STN_A,E,0.030704,0.000401
9.8800,STN_A,E,0.028700,0.000390
9.8900,STN_A,E,0.034302,0.000487
9.9000,STN_A,E,0.009814,0.000375
9.9100,STN_A,E,-0.005413,0.000121
9.9200,STN_A,E,-0.000602,-0.000078
9.9300,STN_A,E,0.001556,-0.000252
9.9400,STN_A,E,0.019532,-0.000237
9.9500,STN_A,E,0.040433,0.000021
9.9600,STN_A,E,0.034544,0.000221
9.9700,STN_A,E,0.026331,0.000324
9.9800,STN_A,E,0.020471,0.000362
9.9900,STN_A,E,-0.000780,0.000186
10.0000,STN_A,E,0.009694,0.000117
10.0100,STN_A,E,0.008482,0.000063
10.0200,STN_A,E,0.006461,0.000011
10.0300,STN_A,E,0.003671,-0.000046
10.0400,STN_A,E,0.016729,0.000041
10.0500,STN_A,E,0.013148,0.000081
10.0600,STN_A,E,0.012429,0.000114
10.0700,STN_A,E,0.002724,0.000050
10.0800,STN_A,E,0.007940,0.000034
10.0900,STN_A,E,0.010553,0.000038
10.1000,STN_A,E,0.009264,0.000029
10.1100,STN_A,E,0.007915,-0.000005
10.1200,STN_A,E,0.011528,-0.000008
10.1300,STN_A,E,0.008871,-0.000049
10.1400,STN_A,E,0.017203,-0.000016
10.1500,STN_A,E,0.025122,0.000101
10.1600,STN_A,E,0.016953,0.000138
10.1700,STN_A,E,0.014133,0.000150
10.1800,STN_A,E,0.017450,0.000201
10.1900,STN_A,E,0.006083,0.000144
10.2000,STN_A,E,0.007043,0.000105
10.2100,STN_A,E,0.004911,0.000069
10.2200,STN_A,E,0.005949,0.000069
10.2300,STN_A,E,0.003097,0.000066
10.2400,STN_A,E,0.008228,0.000158
10.2500,STN_A,E,0.000977,0.000211
10.2600,STN_A,E,-0.007912,0.000202
10.2700,STN_A,E,-0.011775,0.000178
10.2800,STN_A,E,-0.025884,0.000033
10.2900,STN_A,E,-0.028610,-0.000118
10.3000,STN_A,E,-0.018678,-0.000157
10.3100,STN_A,E,-0.019288,-0.000200
10.3200,STN_A,E,-0.014353,-0.000198
10.3300,STN_A,E,-0.017077,-0.000234
10.3400,STN_A,E,-0.005950,-0.000186
10.3500,STN_A,E,-0.000111,-0.000105
10.3600,STN_A,E,-0.003514,-0.000072
10.3700,STN_A,E,-0.000973,-0.000027
10.3800,STN_A,E,0.000538,0.000020
10.3900,STN_A,E,-0.002393,0.000013
10.4000,STN_A,E,-0.005634,-0.000037
10.4100,STN_A,E,-0.005038,-0.000084
10.4200,STN_A,E,-0.001220,-0.000098
10.4300,STN_A,E,0.007222,-0.000024
10.4400,STN_A,E,0.004668,0.000027
10.4500,STN_A,E,0.003509,0.000062
10.4600,STN_A,E,0.000682,0.000064
10.4700,STN_A,E,-0.004257,0.000008
10.4800,STN_A,E,-0.001359,-0.000017
10.4900,STN_A,E,0.001164,-0.000002
10.5000,STN_A,E,-0.000160,0.000017
10.5100,STN_A,E,0.002955,0.000079
10.5200,STN_A,E,-0.003490,0.000084
10.5300,STN_A,E,-0.006376,0.000067
10.5400,STN_A,E,-0.013406,-0.000010
10.5500,STN_A,E,-0.008805,-0.000024
10.5600,STN_A,E,-0.006103,0.000002
10.5700,STN_A,E,-0.010879,-0.000007
10.5800,STN_A,E,-0.011630,-0.000024
10.5900,STN_A,E,-0.016414,-0.000094
10.6000,STN_A,E,-0.013351,-0.000149
10.6100,STN_A,E,-0.009166,-0.000177
10.6200,STN_A,E,-0.002969,-0.000160
10.6300,STN_A,E,-0.001880,-0.000150
10.6400,STN_A,E,0.003476,-0.000106
10.6500,STN_A,E,0.004817,-0.000069
10.6600,STN_A,E,0.011334,0.000018
10.6700,STN_A,E,0.007254,0.000068
10.6800,STN_A,E,0.007878,0.000128
10.6900,STN_A,E,0.003039,0.000144
10.7000,STN_A,E,0.002859,0.000170
10.7100,STN_A,E,-0.013350,0.000045
10.7200,STN_A,E,-0.006663,0.000006
10.7300,STN_A,E,-0.005849,-0.000007
10.7400,STN_A,E,-0.009476,-0.000039
10.7500,STN_A,E,-0.004599,-0.000014
10.7600,STN_A,E,-0.009500,-0.000032
10.7700,STN_A,E,-0.009271,-0.000057
10.7800,STN_A,E,-0.010291,-0.000095
10.7900,STN_A,E,-0.004429,-0.000073
10.8000,STN_A,E,-0.003501,-0.000044
10.8100,STN_A,E,-0.004386,-0.000014
10.8200,STN_A,E,-0.003834,0.000030
10.8300,STN_A,E,-0.007217,0.000052
10.8400,STN_A,E,-0.006869,0.000090
10.8500,STN_A,E,-0.014164,0.000072
10.8600,STN_A,E,-0.018582,0.000025
10.8700,STN_A,E,-0.020403,-0.000031
10.8800,STN_A,E,-0.024000,-0.000114
10.8900,STN_A,E,-0.020830,-0.000162
10.9000,STN_A,E,-0.018589,0.213299
10.9100,STN_A,E,-0.012976,0.426802
10.9200,STN_A,E,-0.013652,0.640279
10.9300,STN_A,E,-0.010290,0.853770
0.0000,STN_B,Z,0.002223,-0.000136
0.0050,STN_B,Z,0.021735,-0.000172
0.0100,STN_B,Z,0.015179,-0.000271
0.0150,STN_B,Z,0.049920,-0.000207
0.0200,STN_B,Z,0.049928,-0.000192
0.0250,STN_B,Z,0.151853,0.000259
0.0300,STN_B,Z,0.058793,0.000161
0.0350,STN_B,Z,0.021098,-0.000224
0.0400,STN_B,Z,0.099176,-0.000351
0.0450,STN_B,Z,0.145250,-0.000374
0.0500,STN_B,Z,0.171964,-0.000395
0.0550,STN_B,Z,0.218344,-0.000252
0.0600,STN_B,Z,0.279328,0.000110
0.0650,STN_B,Z,0.303053,0.000458
0.0700,STN_B,Z,0.311700,0.000752
0.0750,STN_B,Z,0.288185,0.000874
0.0800,STN_B,Z,0.231499,0.000651
0.0850,STN_B,Z,0.286173,0.000669
0.0900,STN_B,Z,0.293273,0.000700
0.0950,STN_B,Z,0.255358,0.000523
0.1000,STN_B,Z,0.293235,0.000517
0.1050,STN_B,Z,0.285228,0.000433
0.1100,STN_B,Z,0.322590,0.000503
0.1150,STN_B,Z,0.340000,0.000659
0.1200,STN_B,Z,0.347730,0.000857
0.1250,STN_B,Z,0.366303,0.001217
0.1300,STN_B,Z,0.295616,0.001290
0.1350,STN_B,Z,0.288241,0.001356
0.1400,STN_B,Z,0.288510,0.001517
0.1450,STN_B,Z,0.115368,0.000920
0.1500,STN_B,Z,0.158960,0.000666
0.1550,STN_B,Z,0.227028,0.000878
0.1600,STN_B,Z,0.135527,0.000744
0.1650,STN_B,Z,0.124735,0.000668
0.1700,STN_B,Z,0.097594,0.000508
0.1750,STN_B,Z,0.114835,0.000439
0.1800,STN_B,Z,0.073416,0.000187
0.1850,STN_B,Z,0.062970,-0.000082
0.1900,STN_B,Z,0.184600,0.000238
0.1950,STN_B,Z,0.106480,0.000151
0.2000,STN_B,Z,0.112467,0.000058
0.2050,STN_B,Z,0.153850,0.000114
0.2100,STN_B,Z,0.175348,0.000213
0.2150,STN_B,Z,0.157645,0.000176
0.2200,STN_B,Z,0.168820,0.000203
0.2250,STN_B,Z,0.231101,0.000496
0.2300,STN_B,Z,0.202812,0.000621
0.2350,STN_B,Z,0.156948,0.000510
0.2400,STN_B,Z,0.168907,0.000489
0.2450,STN_B,Z,0.196445,0.000622
0.2500,STN_B,Z,0.165748,0.000585
0.2550,STN_B,Z,0.168786,0.000558
0.2600,STN_B,Z,0.114188,0.000228
0.2650,STN_B,Z,0.124573,-0.000109
0.2700,STN_B,Z,0.201671,-0.000118
